rider_id,rider_name,location_id,kite_id,brand,model,size_m2,price_usd,coverage_score,skill_score,weight_score,direction_score,gust_score,overall_score
RDR01,Ana Lima,LOC08,277,Reedin,Expert Model,14.0,1884,0.7,0.7,0.0,0.366,0.96,0.536
RDR01,Ana Lima,LOC08,110,F-One,Revolt,15.0,1641,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,46,Cabrinha,Nitro,15.0,2118,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,114,Core,XR7,15.0,1334,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,210,Slingshot,Code,15.0,1825,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,145,Core,Free,15.0,2136,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,57,North,Orbit,15.0,1089,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,237,Slingshot,RPX,15.0,1351,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,268,Reedin,Super Model,15.0,1181,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,79,North,Neo,15.0,2196,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,222,Slingshot,Ghost,15.0,1741,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,70,North,Pulse,15.0,2121,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,149,Ozone,Enduro,15.0,1914,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,19,Duotone,Juice,15.0,2185,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,87,F-One,Bandit,15.0,1225,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,138,Core,Riot,15.0,1374,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,276,Reedin,Expert Model,15.0,1308,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,259,Airush,Razor,15.0,1225,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,214,Slingshot,Rally,15.0,2196,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,13,Duotone,Dice,15.0,1349,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,168,Ozone,Reo,15.0,1739,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,28,Cabrinha,Switchblade,15.0,2142,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,48,Cabrinha,Contra,15.0,1543,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,228,Slingshot,Crisis,15.0,1595,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,191,Naish,Boxer,15.0,1436,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,104,F-One,Diablo,15.0,1134,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,244,Airush,Ultra,15.0,1080,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,170,Ozone,Chrono,15.0,973,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,253,Airush,Diamond,15.0,1462,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,22,Duotone,Evo,15.0,906,0.41,0.41,0.0,0.366,0.96,0.376
RDR01,Ana Lima,LOC08,17,Duotone,Juice,17.0,1717,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,243,Airush,Ultra,17.0,1251,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,165,Ozone,Reo,17.0,1690,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,241,Airush,Lift,17.0,1713,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,219,Slingshot,Ghost,17.0,1086,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,211,Slingshot,Code,17.0,1967,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,139,Core,Riot,17.0,1045,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,63,North,Carve,17.0,1384,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,233,Slingshot,RPX,17.0,1894,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,50,Cabrinha,Contra,17.0,1838,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,206,Naish,Hero,17.0,2006,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,92,F-One,Breeze,17.0,1577,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,122,Core,Section,17.0,1294,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,103,F-One,Diablo,17.0,2172,0.218,0.217,0.0,0.366,0.96,0.271
RDR01,Ana Lima,LOC08,119,Core,XR7,17.0,1353,0.208,0.206,0.0,0.366,0.96,0.265
RDR01,Ana Lima,LOC08,128,Core,Nexus,17.0,1861,0.208,0.206,0.0,0.366,0.96,0.265
RDR01,Ana Lima,LOC08,84,North,Neo,17.0,1118,0.208,0.206,0.0,0.366,0.96,0.265
RDR01,Ana Lima,LOC08,96,F-One,Strike,17.0,1588,0.208,0.206,0.0,0.366,0.96,0.265
RDR01,Ana Lima,LOC08,162,Ozone,Catalyst,17.0,1204,0.208,0.206,0.0,0.366,0.96,0.265
RDR01,Ana Lima,LOC08,152,Ozone,Enduro,17.0,2011,0.208,0.206,0.0,0.366,0.96,0.265
RDR02,Bruno Costa,LOC02,6,Duotone,Neo SLS,7.0,1635,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,64,North,Carve,7.0,1267,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,76,North,Reach,7.0,2160,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,187,Naish,Triad,7.0,1259,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,31,Cabrinha,Switchblade,7.0,1592,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,91,F-One,Breeze,7.0,1212,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,11,Duotone,Dice,7.0,1046,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,120,Core,XR7,7.0,2091,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,199,Naish,Slash,7.0,1472,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,251,Airush,Diamond,7.0,2179,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,226,Slingshot,Crisis,7.0,953,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,142,Core,Free,7.0,1859,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,240,Airush,Lift,7.0,1924,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,129,Core,Nexus,7.0,1005,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,65,North,Pulse,7.0,1842,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,45,Cabrinha,Nitro,7.0,1222,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,157,Ozone,Edge,7.0,1845,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,260,Airush,Razor,7.0,1737,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,53,Cabrinha,Contra,7.0,1797,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,190,Naish,Boxer,7.0,1441,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,236,Slingshot,RPX,7.0,1896,0.976,0.971,0.955,0.367,0.973,0.879
RDR02,Bruno Costa,LOC02,113,F-One,Revolt,7.0,1471,0.974,0.97,0.955,0.367,0.973,0.878
RDR02,Bruno Costa,LOC02,273,Reedin,Super Model,7.0,1386,0.974,0.97,0.955,0.367,0.973,0.878
RDR02,Bruno Costa,LOC02,59,North,Orbit,7.0,2029,0.974,0.97,0.955,0.367,0.973,0.878
RDR02,Bruno Costa,LOC02,150,Ozone,Enduro,7.0,975,0.974,0.97,0.955,0.367,0.973,0.878
RDR02,Bruno Costa,LOC02,93,F-One,Breeze,8.0,1323,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,83,North,Neo,8.0,1912,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,197,Naish,Slash,8.0,1758,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,248,Airush,Ultra,8.0,1944,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,209,Slingshot,Code,8.0,1818,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,201,Naish,Hero,8.0,1831,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,225,Slingshot,Crisis,8.0,1778,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,179,Naish,Pivot,8.0,1607,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,182,Naish,Triad,8.0,2141,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,3,Duotone,Rebel SLS,8.0,1934,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,75,North,Reach,8.0,1292,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,108,F-One,Revolt,8.0,1777,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,36,Cabrinha,Drifter,8.0,1625,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,42,Cabrinha,Nitro,8.0,1896,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,99,F-One,Strike,8.0,1177,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,151,Ozone,Enduro,8.0,1562,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,220,Slingshot,Ghost,8.0,1663,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,239,Airush,Lift,8.0,1259,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,154,Ozone,Edge,8.0,1797,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,262,Airush,Razor,8.0,2042,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,106,F-One,Diablo,8.0,1121,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,164,Ozone,Reo,8.0,989,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,14,Duotone,Dice,8.0,1546,0.985,0.98,0.909,0.367,0.973,0.875
RDR02,Bruno Costa,LOC02,265,Airush,Razor,9.0,1164,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,155,Ozone,Edge,9.0,1390,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,148,Ozone,Enduro,9.0,1557,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,141,Core,Free,9.0,2118,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,25,Duotone,Evo,9.0,1900,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,159,Ozone,Catalyst,9.0,1940,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,20,Duotone,Juice,9.0,1688,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,133,Core,Nexus,9.0,2120,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,102,F-One,Diablo,9.0,982,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,32,Cabrinha,Switchblade,9.0,914,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,185,Naish,Triad,9.0,1532,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,246,Airush,Ultra,9.0,1535,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,205,Naish,Hero,9.0,2120,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,256,Airush,Origin,9.0,2035,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,9,Duotone,Neo SLS,9.0,1042,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,124,Core,Section,9.0,1466,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,238,Airush,Lift,9.0,1145,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,15,Duotone,Dice,9.0,2061,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,2,Duotone,Rebel SLS,9.0,965,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,135,Core,Riot,9.0,1441,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,55,North,Orbit,9.0,1477,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,189,Naish,Boxer,9.0,2041,0.995,0.995,0.773,0.367,0.973,0.854
RDR02,Bruno Costa,LOC02,255,Airush,Origin,10.0,2116,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,173,Ozone,Chrono,10.0,994,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,195,Naish,Boxer,10.0,1186,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,184,Naish,Triad,10.0,1413,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,8,Duotone,Neo SLS,10.0,1500,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,112,F-One,Revolt,10.0,2113,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,23,Duotone,Evo,10.0,2180,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,281,Reedin,Hyper Model,10.0,1667,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,275,Reedin,Expert Model,10.0,1682,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,80,North,Neo,10.0,1535,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,39,Cabrinha,Moto,10.0,1807,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,116,Core,XR7,10.0,1291,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,52,Cabrinha,Contra,10.0,1040,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,90,F-One,Bandit,10.0,1380,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,62,North,Carve,10.0,1624,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,12,Duotone,Dice,10.0,1234,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,266,Airush,Razor,10.0,2044,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,33,Cabrinha,Drifter,10.0,1894,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,208,Slingshot,Code,10.0,1977,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,202,Naish,Hero,10.0,943,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,271,Reedin,Super Model,10.0,1215,0.968,0.968,0.636,0.367,0.973,0.812
RDR02,Bruno Costa,LOC02,109,F-One,Revolt,6.0,925,0.887,0.883,0.818,0.367,0.973,0.803
RDR02,Bruno Costa,LOC02,34,Cabrinha,Drifter,6.0,2080,0.887,0.883,0.818,0.367,0.973,0.803
RDR02,Bruno Costa,LOC02,121,Core,XR7,6.0,1604,0.887,0.883,0.818,0.367,0.973,0.803
RDR02,Bruno Costa,LOC02,10,Duotone,Neo SLS,6.0,1376,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,105,F-One,Diablo,6.0,1655,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,247,Airush,Ultra,6.0,1056,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,85,North,Neo,6.0,1851,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,127,Core,Section,6.0,1159,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,267,Reedin,Super Model,6.0,1338,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,73,North,Reach,6.0,1515,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,56,North,Orbit,6.0,1316,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,203,Naish,Hero,6.0,2056,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,176,Naish,Pivot,6.0,1193,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,181,Naish,Triad,6.0,1710,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,66,North,Pulse,6.0,948,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,196,Naish,Slash,6.0,1829,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,143,Core,Free,6.0,1924,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,252,Airush,Diamond,6.0,1800,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,234,Slingshot,RPX,6.0,1341,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,163,Ozone,Catalyst,6.0,1580,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,24,Duotone,Evo,6.0,1230,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,40,Cabrinha,Moto,6.0,930,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,257,Airush,Origin,6.0,1558,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,218,Slingshot,Ghost,6.0,1666,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,54,Cabrinha,Contra,6.0,916,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,131,Core,Nexus,6.0,1210,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,215,Slingshot,Rally,6.0,1680,0.875,0.871,0.818,0.367,0.973,0.796
RDR02,Bruno Costa,LOC02,160,Ozone,Catalyst,11.0,1596,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,43,Cabrinha,Nitro,11.0,1019,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,283,Reedin,Hyper Model,11.0,1867,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,178,Naish,Pivot,11.0,1489,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,26,Duotone,Evo,11.0,1390,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,7,Duotone,Neo SLS,11.0,1998,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,183,Naish,Triad,11.0,1621,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,67,North,Pulse,11.0,1042,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,38,Cabrinha,Moto,11.0,1275,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,269,Reedin,Super Model,11.0,1939,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,115,Core,XR7,11.0,2120,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,153,Ozone,Enduro,11.0,1961,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,193,Naish,Boxer,11.0,2049,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,137,Core,Riot,11.0,1822,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,101,F-One,Diablo,11.0,2004,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,172,Ozone,Chrono,11.0,1808,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,213,Slingshot,Rally,11.0,1203,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,167,Ozone,Reo,11.0,1104,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,21,Duotone,Juice,11.0,2033,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,107,F-One,Revolt,11.0,2129,0.869,0.869,0.5,0.367,0.973,0.73
RDR02,Bruno Costa,LOC02,94,F-One,Breeze,11.0,2079,0.863,0.863,0.5,0.367,0.973,0.727
RDR02,Bruno Costa,LOC02,74,North,Reach,11.0,1568,0.863,0.863,0.5,0.367,0.973,0.727
RDR02,Bruno Costa,LOC02,229,Slingshot,Crisis,11.0,2059,0.863,0.863,0.5,0.367,0.973,0.727
RDR02,Bruno Costa,LOC02,245,Airush,Ultra,11.0,2106,0.863,0.863,0.5,0.367,0.973,0.727
RDR02,Bruno Costa,LOC02,217,Slingshot,Ghost,11.0,1540,0.863,0.863,0.5,0.367,0.973,0.727
RDR02,Bruno Costa,LOC02,95,F-One,Strike,11.0,1458,0.863,0.863,0.5,0.367,0.973,0.727
RDR02,Bruno Costa,LOC02,235,Slingshot,RPX,5.0,1127,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,61,North,Carve,5.0,1632,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,117,Core,XR7,5.0,1900,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,77,North,Reach,5.0,900,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,282,Reedin,Hyper Model,5.0,1586,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,147,Ozone,Enduro,5.0,1086,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,68,North,Pulse,5.0,1718,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,144,Core,Free,5.0,2124,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,261,Airush,Razor,5.0,2192,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,230,Slingshot,Crisis,5.0,1087,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,1,Duotone,Rebel SLS,5.0,1109,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,37,Cabrinha,Moto,5.0,1292,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,5,Duotone,Neo SLS,5.0,1589,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,207,Slingshot,Code,5.0,1443,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,272,Reedin,Super Model,5.0,1239,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,44,Cabrinha,Nitro,5.0,1017,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,249,Airush,Ultra,5.0,1383,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,132,Core,Nexus,5.0,1408,0.781,0.776,0.682,0.367,0.973,0.717
RDR02,Bruno Costa,LOC02,280,Reedin,Hyper Model,12.0,1928,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,227,Slingshot,Crisis,12.0,959,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,278,Reedin,Expert Model,12.0,1155,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,254,Airush,Diamond,12.0,1051,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,212,Slingshot,Rally,12.0,1808,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,69,North,Pulse,12.0,1434,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,86,F-One,Bandit,12.0,2154,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,123,Core,Section,12.0,1279,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,263,Airush,Razor,12.0,1207,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,274,Reedin,Super Model,12.0,1379,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,221,Slingshot,Ghost,12.0,2050,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,134,Core,Riot,12.0,2148,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,81,North,Neo,12.0,994,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,161,Ozone,Catalyst,12.0,1511,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,192,Naish,Boxer,12.0,1121,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,100,F-One,Strike,12.0,1676,0.811,0.811,0.364,0.367,0.973,0.671
RDR02,Bruno Costa,LOC02,130,Core,Nexus,12.0,1720,0.793,0.793,0.364,0.367,0.973,0.661
RDR02,Bruno Costa,LOC02,174,Ozone,Chrono,12.0,1667,0.793,0.793,0.364,0.367,0.973,0.661
RDR02,Bruno Costa,LOC02,180,Naish,Pivot,12.0,1412,0.793,0.793,0.364,0.367,0.973,0.661
RDR02,Bruno Costa,LOC02,118,Core,XR7,12.0,1905,0.793,0.793,0.364,0.367,0.973,0.661
RDR02,Bruno Costa,LOC02,29,Cabrinha,Switchblade,12.0,1538,0.793,0.793,0.364,0.367,0.973,0.661
